cluster_id,num_applications,cluster_first_app,cluster_last_app
18506.0,24,2017-06-08 21:39:17,2017-06-08 21:47:03
17927.0,24,2017-06-08 21:38:13,2017-06-08 21:45:58
19730.0,24,2017-06-08 22:03:59,2017-06-08 22:11:44
19263.0,24,2017-06-08 21:40:59,2017-06-08 21:48:45
22161.0,24,2017-06-08 22:08:55,2017-06-08 22:16:40
18025.0,24,2017-06-08 21:38:24,2017-06-08 21:46:09
21065.0,24,2017-06-08 22:06:33,2017-06-08 22:14:19
19048.0,24,2017-06-08 21:40:18,2017-06-08 21:48:03
20521.0,24,2017-06-08 22:05:33,2017-06-08 22:13:18
20689.0,24,2017-06-08 22:05:51,2017-06-08 22:13:37
17266.0,24,2017-06-08 21:37:00,2017-06-08 21:44:45
18615.0,24,2017-06-08 21:39:29,2017-06-08 21:47:15
17506.0,24,2017-06-08 21:37:26,2017-06-08 21:45:12
22599.0,24,2017-06-08 22:10:32,2017-06-08 22:18:18
16717.0,24,2017-06-08 21:15:07,2017-06-08 21:22:52
18293.0,24,2017-06-08 21:38:54,2017-06-08 21:46:39
18189.0,24,2017-06-08 21:38:42,2017-06-08 21:46:28
20157.0,24,2017-06-08 22:04:46,2017-06-08 22:12:32
21691.0,24,2017-06-08 22:07:43,2017-06-08 22:15:28
18847.0,24,2017-06-08 21:39:55,2017-06-08 21:47:40
20173.0,24,2017-06-08 22:04:48,2017-06-08 22:12:33
19521.0,24,2017-06-08 21:41:52,2017-06-08 21:49:37
22565.0,24,2017-06-08 22:10:24,2017-06-08 22:18:09
21031.0,24,2017-06-08 22:06:30,2017-06-08 22:14:15
21594.0,24,2017-06-08 22:07:32,2017-06-08 22:15:17
19008.0,24,2017-06-08 21:40:13,2017-06-08 21:47:58
21885.0,24,2017-06-08 22:08:05,2017-06-08 22:15:50
17410.0,24,2017-06-08 21:37:16,2017-06-08 21:45:01
18611.0,24,2017-06-08 21:39:29,2017-06-08 21:47:14
17828.0,24,2017-06-08 21:38:02,2017-06-08 21:45:48
18279.0,24,2017-06-08 21:38:52,2017-06-08 21:46:38
18382.0,24,2017-06-08 21:39:04,2017-06-08 21:46:49
17807.0,24,2017-06-08 21:38:00,2017-06-08 21:45:45
17188.0,24,2017-06-08 21:36:51,2017-06-08 21:44:36
20819.0,24,2017-06-08 22:06:06,2017-06-08 22:13:51
20763.0,24,2017-06-08 22:06:00,2017-06-08 22:13:45
17201.0,24,2017-06-08 21:36:52,2017-06-08 21:44:38
17048.0,24,2017-06-08 21:36:35,2017-06-08 21:44:20
17595.0,24,2017-06-08 21:37:36,2017-06-08 21:45:22
22285.0,24,2017-06-08 22:09:22,2017-06-08 22:17:07
19567.0,24,2017-06-08 21:42:01,2017-06-08 21:49:47
20581.0,24,2017-06-08 22:05:39,2017-06-08 22:13:25
22605.0,24,2017-06-08 22:10:33,2017-06-08 22:18:19
20286.0,24,2017-06-08 22:05:01,2017-06-08 22:12:46
20608.0,24,2017-06-08 22:05:42,2017-06-08 22:13:28
22235.0,24,2017-06-08 22:09:11,2017-06-08 22:16:56
19948.0,24,2017-06-08 22:04:23,2017-06-08 22:12:08
20201.0,24,2017-06-08 22:04:51,2017-06-08 22:12:36
19594.0,24,2017-06-08 21:42:06,2017-06-08 21:49:52
16934.0,24,2017-06-08 21:36:22,2017-06-08 21:44:07
18810.0,24,2017-06-08 21:39:51,2017-06-08 21:47:36
18934.0,24,2017-06-08 21:40:05,2017-06-08 21:47:50
17178.0,24,2017-06-08 21:36:50,2017-06-08 21:44:35
18729.0,24,2017-06-08 21:39:42,2017-06-08 21:47:27
19590.0,24,2017-06-08 21:42:06,2017-06-08 21:49:51
20395.0,24,2017-06-08 22:05:18,2017-06-08 22:13:04
22428.0,24,2017-06-08 22:09:55,2017-06-08 22:17:40
20325.0,24,2017-06-08 22:05:05,2017-06-08 22:12:51
19158.0,24,2017-06-08 21:40:37,2017-06-08 21:48:22
22117.0,24,2017-06-08 22:08:46,2017-06-08 22:16:31
21790.0,24,2017-06-08 22:07:54,2017-06-08 22:15:39
19888.0,24,2017-06-08 22:04:16,2017-06-08 22:12:01
19608.0,24,2017-06-08 21:42:09,2017-06-08 21:49:55
21202.0,24,2017-06-08 22:06:49,2017-06-08 22:14:34
20771.0,24,2017-06-08 22:06:01,2017-06-08 22:13:46
20210.0,24,2017-06-08 22:04:52,2017-06-08 22:12:38
20850.0,24,2017-06-08 22:06:09,2017-06-08 22:13:55
21294.0,24,2017-06-08 22:06:59,2017-06-08 22:14:44
20453.0,24,2017-06-08 22:05:25,2017-06-08 22:13:10
20589.0,24,2017-06-08 22:05:40,2017-06-08 22:13:25
19912.0,24,2017-06-08 22:04:19,2017-06-08 22:12:04
19981.0,24,2017-06-08 22:04:27,2017-06-08 22:12:12
18720.0,24,2017-06-08 21:39:41,2017-06-08 21:47:26
19032.0,24,2017-06-08 21:40:16,2017-06-08 21:48:01
21637.0,24,2017-06-08 22:07:37,2017-06-08 22:15:22
18638.0,24,2017-06-08 21:39:32,2017-06-08 21:47:17
20029.0,24,2017-06-08 22:04:32,2017-06-08 22:12:17
19367.0,24,2017-06-08 21:41:21,2017-06-08 21:49:07
21549.0,24,2017-06-08 22:07:27,2017-06-08 22:15:12
18017.0,24,2017-06-08 21:38:23,2017-06-08 21:46:08
17948.0,24,2017-06-08 21:38:15,2017-06-08 21:46:01
20555.0,24,2017-06-08 22:05:36,2017-06-08 22:13:22
18036.0,24,2017-06-08 21:38:25,2017-06-08 21:46:11
16668.0,24,2017-06-08 21:14:57,2017-06-08 21:22:42
19383.0,24,2017-06-08 21:41:24,2017-06-08 21:49:10
21877.0,24,2017-06-08 22:08:04,2017-06-08 22:15:49
21920.0,24,2017-06-08 22:08:09,2017-06-08 22:15:54
16703.0,24,2017-06-08 21:15:04,2017-06-08 21:22:50
22473.0,24,2017-06-08 22:10:04,2017-06-08 22:17:50
22184.0,24,2017-06-08 22:09:00,2017-06-08 22:16:45
18477.0,24,2017-06-08 21:39:14,2017-06-08 21:47:00
16725.0,24,2017-06-08 21:15:09,2017-06-08 21:22:54
19405.0,24,2017-06-08 21:41:29,2017-06-08 21:49:14
19050.0,24,2017-06-08 21:40:18,2017-06-08 21:48:03
20757.0,24,2017-06-08 22:05:59,2017-06-08 22:13:44
21332.0,24,2017-06-08 22:07:03,2017-06-08 22:14:48
22148.0,24,2017-06-08 22:08:52,2017-06-08 22:16:37
16952.0,24,2017-06-08 21:36:24,2017-06-08 21:44:09
19799.0,24,2017-06-08 22:04:06,2017-06-08 22:11:51
17044.0,24,2017-06-08 21:36:34,2017-06-08 21:44:20
18692.0,24,2017-06-08 21:39:38,2017-06-08 21:47:23
22224.0,24,2017-06-08 22:09:09,2017-06-08 22:16:54
18883.0,24,2017-06-08 21:39:59,2017-06-08 21:47:44
19727.0,24,2017-06-08 22:03:58,2017-06-08 22:11:44
16671.0,24,2017-06-08 21:14:57,2017-06-08 21:22:43
19604.0,24,2017-06-08 21:42:09,2017-06-08 21:49:54
17251.0,24,2017-06-08 21:36:58,2017-06-08 21:44:43
20858.0,24,2017-06-08 22:06:10,2017-06-08 22:13:55
17285.0,24,2017-06-08 21:37:02,2017-06-08 21:44:47
19972.0,24,2017-06-08 22:04:26,2017-06-08 22:12:11
18199.0,24,2017-06-08 21:38:43,2017-06-08 21:46:29
19390.0,24,2017-06-08 21:41:26,2017-06-08 21:49:11
19712.0,24,2017-06-08 22:03:56,2017-06-08 22:11:42
16923.0,24,2017-06-08 21:36:20,2017-06-08 21:44:06
19960.0,24,2017-06-08 22:04:24,2017-06-08 22:12:10
17369.0,24,2017-06-08 21:37:11,2017-06-08 21:44:56
19954.0,24,2017-06-08 22:04:24,2017-06-08 22:12:09
20522.0,24,2017-06-08 22:05:33,2017-06-08 22:13:18
18272.0,24,2017-06-08 21:38:52,2017-06-08 21:46:37
17391.0,24,2017-06-08 21:37:13,2017-06-08 21:44:59
20477.0,24,2017-06-08 22:05:28,2017-06-08 22:13:13
20854.0,24,2017-06-08 22:06:10,2017-06-08 22:13:55
21817.0,24,2017-06-08 22:07:57,2017-06-08 22:15:42
19836.0,24,2017-06-08 22:04:10,2017-06-08 22:11:55
18595.0,24,2017-06-08 21:39:27,2017-06-08 21:47:12
19742.0,24,2017-06-08 22:04:00,2017-06-08 22:11:45
19995.0,24,2017-06-08 22:04:28,2017-06-08 22:12:13
22045.0,24,2017-06-08 22:08:30,2017-06-08 22:16:16
22050.0,24,2017-06-08 22:08:31,2017-06-08 22:16:17
17583.0,24,2017-06-08 21:37:35,2017-06-08 21:45:20
17112.0,24,2017-06-08 21:36:42,2017-06-08 21:44:28
19229.0,24,2017-06-08 21:40:52,2017-06-08 21:48:38
16719.0,24,2017-06-08 21:15:08,2017-06-08 21:22:53
18003.0,24,2017-06-08 21:38:22,2017-06-08 21:46:07
19077.0,24,2017-06-08 21:40:21,2017-06-08 21:48:06
18054.0,24,2017-06-08 21:38:27,2017-06-08 21:46:12
21053.0,24,2017-06-08 22:06:32,2017-06-08 22:14:17
18695.0,24,2017-06-08 21:39:38,2017-06-08 21:47:23
20080.0,24,2017-06-08 22:04:38,2017-06-08 22:12:23
20900.0,24,2017-06-08 22:06:15,2017-06-08 22:14:00
20237.0,24,2017-06-08 22:04:55,2017-06-08 22:12:41
21822.0,24,2017-06-08 22:07:57,2017-06-08 22:15:43
20580.0,24,2017-06-08 22:05:39,2017-06-08 22:13:24
18673.0,24,2017-06-08 21:39:36,2017-06-08 21:47:21
18979.0,24,2017-06-08 21:40:10,2017-06-08 21:47:55
21383.0,24,2017-06-08 22:07:09,2017-06-08 22:14:54
17231.0,24,2017-06-08 21:36:56,2017-06-08 21:44:41
17008.0,24,2017-06-08 21:36:30,2017-06-08 21:44:16
17543.0,24,2017-06-08 21:37:30,2017-06-08 21:45:16
21570.0,24,2017-06-08 22:07:30,2017-06-08 22:15:15
17876.0,24,2017-06-08 21:38:08,2017-06-08 21:45:53
21123.0,24,2017-06-08 22:06:40,2017-06-08 22:14:25
17820.0,24,2017-06-08 21:38:01,2017-06-08 21:45:47
16822.0,24,2017-06-08 21:15:29,2017-06-08 21:23:14
21117.0,24,2017-06-08 22:06:39,2017-06-08 22:14:24
19938.0,24,2017-06-08 22:04:22,2017-06-08 22:12:07
18023.0,24,2017-06-08 21:38:24,2017-06-08 21:46:09
21159.0,24,2017-06-08 22:06:44,2017-06-08 22:14:29
19409.0,24,2017-06-08 21:41:29,2017-06-08 21:49:15
21819.0,24,2017-06-08 22:07:57,2017-06-08 22:15:42
19441.0,24,2017-06-08 21:41:36,2017-06-08 21:49:21
21369.0,24,2017-06-08 22:07:07,2017-06-08 22:14:53
22469.0,24,2017-06-08 22:10:03,2017-06-08 22:17:49
18127.0,24,2017-06-08 21:38:35,2017-06-08 21:46:21
20549.0,24,2017-06-08 22:05:36,2017-06-08 22:13:21
21015.0,24,2017-06-08 22:06:28,2017-06-08 22:14:13
21352.0,24,2017-06-08 22:07:05,2017-06-08 22:14:51
20138.0,24,2017-06-08 22:04:44,2017-06-08 22:12:29
18762.0,24,2017-06-08 21:39:46,2017-06-08 21:47:31
22560.0,24,2017-06-08 22:10:23,2017-06-08 22:18:08
18042.0,24,2017-06-08 21:38:26,2017-06-08 21:46:11
18319.0,24,2017-06-08 21:38:57,2017-06-08 21:46:42
19118.0,24,2017-06-08 21:40:29,2017-06-08 21:48:14
21882.0,24,2017-06-08 22:08:04,2017-06-08 22:15:49
21769.0,24,2017-06-08 22:07:52,2017-06-08 22:15:37
22079.0,24,2017-06-08 22:08:38,2017-06-08 22:16:23
17165.0,24,2017-06-08 21:36:48,2017-06-08 21:44:34
19123.0,24,2017-06-08 21:40:30,2017-06-08 21:48:15
18180.0,24,2017-06-08 21:38:41,2017-06-08 21:46:27
19258.0,24,2017-06-08 21:40:58,2017-06-08 21:48:44
19125.0,24,2017-06-08 21:40:30,2017-06-08 21:48:16
19644.0,24,2017-06-08 21:42:16,2017-06-08 21:50:02
18796.0,24,2017-06-08 21:39:49,2017-06-08 21:47:35
17357.0,24,2017-06-08 21:37:10,2017-06-08 21:44:55
16938.0,24,2017-06-08 21:36:22,2017-06-08 21:44:08
20065.0,24,2017-06-08 22:04:36,2017-06-08 22:12:21
21348.0,24,2017-06-08 22:07:05,2017-06-08 22:14:50
21722.0,24,2017-06-08 22:07:46,2017-06-08 22:15:32
21910.0,24,2017-06-08 22:08:07,2017-06-08 22:15:53
21483.0,24,2017-06-08 22:07:20,2017-06-08 22:15:05
21995.0,24,2017-06-08 22:08:20,2017-06-08 22:16:05
18542.0,24,2017-06-08 21:39:21,2017-06-08 21:47:07
22524.0,24,2017-06-08 22:10:15,2017-06-08 22:18:01
19456.0,24,2017-06-08 21:41:39,2017-06-08 21:49:24
20626.0,24,2017-06-08 22:05:44,2017-06-08 22:13:30
18213.0,24,2017-06-08 21:38:45,2017-06-08 21:46:30
17389.0,24,2017-06-08 21:37:13,2017-06-08 21:44:58
19975.0,24,2017-06-08 22:04:26,2017-06-08 22:12:11
19653.0,24,2017-06-08 21:42:19,2017-06-08 21:50:04
18381.0,24,2017-06-08 21:39:04,2017-06-08 21:46:49
22142.0,24,2017-06-08 22:08:51,2017-06-08 22:16:36
22191.0,24,2017-06-08 22:09:01,2017-06-08 22:16:47
20016.0,24,2017-06-08 22:04:31,2017-06-08 22:12:16
19002.0,24,2017-06-08 21:40:12,2017-06-08 21:47:57
18230.0,24,2017-06-08 21:38:47,2017-06-08 21:46:32
19550.0,24,2017-06-08 21:41:58,2017-06-08 21:49:43
18459.0,24,2017-06-08 21:39:12,2017-06-08 21:46:58
22294.0,24,2017-06-08 22:09:24,2017-06-08 22:17:10
18474.0,24,2017-06-08 21:39:14,2017-06-08 21:46:59
20087.0,24,2017-06-08 22:04:38,2017-06-08 22:12:24
18020.0,24,2017-06-08 21:38:23,2017-06-08 21:46:09
17558.0,24,2017-06-08 21:37:32,2017-06-08 21:45:17
17303.0,24,2017-06-08 21:37:04,2017-06-08 21:44:49
19962.0,24,2017-06-08 22:04:25,2017-06-08 22:12:10
17318.0,24,2017-06-08 21:37:05,2017-06-08 21:44:51
17242.0,24,2017-06-08 21:36:57,2017-06-08 21:44:42
18853.0,24,2017-06-08 21:39:56,2017-06-08 21:47:41
19079.0,24,2017-06-08 21:40:21,2017-06-08 21:48:06
16750.0,24,2017-06-08 21:15:14,2017-06-08 21:23:00
20861.0,24,2017-06-08 22:06:10,2017-06-08 22:13:56
19096.0,24,2017-06-08 21:40:25,2017-06-08 21:48:10
17469.0,24,2017-06-08 21:37:22,2017-06-08 21:45:07
20541.0,24,2017-06-08 22:05:35,2017-06-08 22:13:20
21550.0,24,2017-06-08 22:07:27,2017-06-08 22:15:13
22452.0,24,2017-06-08 22:10:00,2017-06-08 22:17:45
18495.0,24,2017-06-08 21:39:16,2017-06-08 21:47:01
17054.0,24,2017-06-08 21:36:36,2017-06-08 21:44:21
20748.0,24,2017-06-08 22:05:58,2017-06-08 22:13:43
20105.0,24,2017-06-08 22:04:40,2017-06-08 22:12:26
18814.0,24,2017-06-08 21:39:51,2017-06-08 21:47:36
18453.0,24,2017-06-08 21:39:12,2017-06-08 21:46:57
17206.0,24,2017-06-08 21:36:53,2017-06-08 21:44:38
20676.0,24,2017-06-08 22:05:50,2017-06-08 22:13:35
19786.0,24,2017-06-08 22:04:05,2017-06-08 22:11:50
18241.0,24,2017-06-08 21:38:48,2017-06-08 21:46:33
19073.0,24,2017-06-08 21:40:20,2017-06-08 21:48:06
21505.0,24,2017-06-08 22:07:22,2017-06-08 22:15:08
17631.0,24,2017-06-08 21:37:40,2017-06-08 21:45:26
18836.0,24,2017-06-08 21:39:54,2017-06-08 21:47:39
18331.0,24,2017-06-08 21:38:58,2017-06-08 21:46:43
21229.0,24,2017-06-08 22:06:52,2017-06-08 22:14:37
21270.0,24,2017-06-08 22:06:56,2017-06-08 22:14:42
22067.0,24,2017-06-08 22:08:35,2017-06-08 22:16:20
22009.0,24,2017-06-08 22:08:23,2017-06-08 22:16:08
20307.0,24,2017-06-08 22:05:03,2017-06-08 22:12:48
16805.0,24,2017-06-08 21:15:26,2017-06-08 21:23:11
18760.0,24,2017-06-08 21:39:45,2017-06-08 21:47:31
22451.0,24,2017-06-08 22:09:59,2017-06-08 22:17:45
17378.0,24,2017-06-08 21:37:12,2017-06-08 21:44:57
20890.0,24,2017-06-08 22:06:14,2017-06-08 22:13:59
18367.0,24,2017-06-08 21:39:02,2017-06-08 21:46:47
21292.0,24,2017-06-08 22:06:59,2017-06-08 22:14:44
19033.0,24,2017-06-08 21:40:16,2017-06-08 21:48:01
22195.0,24,2017-06-08 22:09:02,2017-06-08 22:16:47
19784.0,24,2017-06-08 22:04:04,2017-06-08 22:11:50
20024.0,24,2017-06-08 22:04:31,2017-06-08 22:12:17
20288.0,24,2017-06-08 22:05:01,2017-06-08 22:12:46
21762.0,24,2017-06-08 22:07:51,2017-06-08 22:15:36
21261.0,24,2017-06-08 22:06:55,2017-06-08 22:14:41
22044.0,24,2017-06-08 22:08:30,2017-06-08 22:16:15
18753.0,24,2017-06-08 21:39:45,2017-06-08 21:47:30
21290.0,24,2017-06-08 22:06:59,2017-06-08 22:14:44
20386.0,24,2017-06-08 22:05:12,2017-06-08 22:12:57
16847.0,24,2017-06-08 21:15:35,2017-06-08 21:23:20
18999.0,24,2017-06-08 21:40:12,2017-06-08 21:47:57
20054.0,24,2017-06-08 22:04:35,2017-06-08 22:12:20
17995.0,24,2017-06-08 21:38:21,2017-06-08 21:46:06
18621.0,24,2017-06-08 21:39:30,2017-06-08 21:47:15
17814.0,24,2017-06-08 21:38:01,2017-06-08 21:45:46
17346.0,24,2017-06-08 21:37:09,2017-06-08 21:44:54
18177.0,24,2017-06-08 21:38:41,2017-06-08 21:46:26
19560.0,24,2017-06-08 21:41:59,2017-06-08 21:49:45
20007.0,24,2017-06-08 22:04:30,2017-06-08 22:12:15
21112.0,24,2017-06-08 22:06:39,2017-06-08 22:14:24
17525.0,24,2017-06-08 21:37:28,2017-06-08 21:45:14
21914.0,24,2017-06-08 22:08:08,2017-06-08 22:15:53
19419.0,24,2017-06-08 21:41:31,2017-06-08 21:49:16
18246.0,24,2017-06-08 21:38:49,2017-06-08 21:46:34
22462.0,24,2017-06-08 22:10:02,2017-06-08 22:17:47
21154.0,24,2017-06-08 22:06:43,2017-06-08 22:14:29
20335.0,24,2017-06-08 22:05:06,2017-06-08 22:12:52
19511.0,24,2017-06-08 21:41:50,2017-06-08 21:49:35
18014.0,24,2017-06-08 21:38:23,2017-06-08 21:46:08
22166.0,24,2017-06-08 22:08:56,2017-06-08 22:16:41
22483.0,24,2017-06-08 22:10:06,2017-06-08 22:17:52
21521.0,24,2017-06-08 22:07:24,2017-06-08 22:15:09
22138.0,24,2017-06-08 22:08:50,2017-06-08 22:16:35
19139.0,24,2017-06-08 21:40:33,2017-06-08 21:48:18
19530.0,24,2017-06-08 21:41:54,2017-06-08 21:49:39
20703.0,24,2017-06-08 22:05:53,2017-06-08 22:13:38
19060.0,24,2017-06-08 21:40:19,2017-06-08 21:48:04
18088.0,24,2017-06-08 21:38:31,2017-06-08 21:46:16
17608.0,24,2017-06-08 21:37:38,2017-06-08 21:45:23
22499.0,24,2017-06-08 22:10:10,2017-06-08 22:17:55
19757.0,24,2017-06-08 22:04:02,2017-06-08 22:11:47
21203.0,24,2017-06-08 22:06:49,2017-06-08 22:14:34
17399.0,24,2017-06-08 21:37:14,2017-06-08 21:45:00
21054.0,24,2017-06-08 22:06:32,2017-06-08 22:14:17
17230.0,24,2017-06-08 21:36:56,2017-06-08 21:44:41
17757.0,24,2017-06-08 21:37:54,2017-06-08 21:45:40
20862.0,24,2017-06-08 22:06:11,2017-06-08 22:13:56
18069.0,24,2017-06-08 21:38:29,2017-06-08 21:46:14
22624.0,24,2017-06-08 22:10:38,2017-06-08 22:18:23
21240.0,24,2017-06-08 22:06:53,2017-06-08 22:14:38
18057.0,24,2017-06-08 21:38:28,2017-06-08 21:46:13
20268.0,24,2017-06-08 22:04:59,2017-06-08 22:12:44
17144.0,24,2017-06-08 21:36:46,2017-06-08 21:44:31
20414.0,24,2017-06-08 22:05:20,2017-06-08 22:13:06
16769.0,24,2017-06-08 21:15:18,2017-06-08 21:23:03
16857.0,24,2017-06-08 21:15:37,2017-06-08 21:23:22
20433.0,24,2017-06-08 22:05:22,2017-06-08 22:13:08
22201.0,24,2017-06-08 22:09:03,2017-06-08 22:16:49
18365.0,24,2017-06-08 21:39:02,2017-06-08 21:46:47
17397.0,24,2017-06-08 21:37:14,2017-06-08 21:44:59
18721.0,24,2017-06-08 21:39:41,2017-06-08 21:47:26
21315.0,24,2017-06-08 22:07:01,2017-06-08 22:14:47
17520.0,24,2017-06-08 21:37:28,2017-06-08 21:45:13
17728.0,24,2017-06-08 21:37:51,2017-06-08 21:45:36
18718.0,24,2017-06-08 21:39:41,2017-06-08 21:47:26
21210.0,24,2017-06-08 22:06:50,2017-06-08 22:14:35
20116.0,24,2017-06-08 22:04:42,2017-06-08 22:12:27
19484.0,24,2017-06-08 21:41:45,2017-06-08 21:49:30
17555.0,24,2017-06-08 21:37:32,2017-06-08 21:45:17
18494.0,24,2017-06-08 21:39:16,2017-06-08 21:47:01
22203.0,24,2017-06-08 22:09:04,2017-06-08 22:16:49
16967.0,24,2017-06-08 21:36:25,2017-06-08 21:44:11
19988.0,24,2017-06-08 22:04:27,2017-06-08 22:12:13
20907.0,24,2017-06-08 22:06:16,2017-06-08 22:14:01
22433.0,24,2017-06-08 22:09:56,2017-06-08 22:17:41
22270.0,24,2017-06-08 22:09:19,2017-06-08 22:17:04
16711.0,24,2017-06-08 21:15:06,2017-06-08 21:22:51
18480.0,24,2017-06-08 21:39:15,2017-06-08 21:47:00
18768.0,24,2017-06-08 21:39:46,2017-06-08 21:47:32
21728.0,24,2017-06-08 22:07:47,2017-06-08 22:15:32
20062.0,24,2017-06-08 22:04:36,2017-06-08 22:12:21
17151.0,24,2017-06-08 21:36:47,2017-06-08 21:44:32
17559.0,24,2017-06-08 21:37:32,2017-06-08 21:45:17
17760.0,24,2017-06-08 21:37:55,2017-06-08 21:45:40
20683.0,24,2017-06-08 22:05:51,2017-06-08 22:13:36
17790.0,24,2017-06-08 21:37:58,2017-06-08 21:45:43
18515.0,24,2017-06-08 21:39:18,2017-06-08 21:47:04
21943.0,24,2017-06-08 22:08:11,2017-06-08 22:15:56
18266.0,24,2017-06-08 21:38:51,2017-06-08 21:46:36
21532.0,24,2017-06-08 22:07:25,2017-06-08 22:15:10
22238.0,24,2017-06-08 22:09:12,2017-06-08 22:16:57
21974.0,24,2017-06-08 22:08:15,2017-06-08 22:16:00
19614.0,24,2017-06-08 21:42:10,2017-06-08 21:49:56
20049.0,24,2017-06-08 22:04:34,2017-06-08 22:12:19
19908.0,24,2017-06-08 22:04:18,2017-06-08 22:12:04
17647.0,24,2017-06-08 21:37:42,2017-06-08 21:45:27
22569.0,24,2017-06-08 22:10:25,2017-06-08 22:18:10
19129.0,24,2017-06-08 21:40:31,2017-06-08 21:48:16
21026.0,24,2017-06-08 22:06:29,2017-06-08 22:14:14
18260.0,24,2017-06-08 21:38:50,2017-06-08 21:46:35
20789.0,24,2017-06-08 22:06:02,2017-06-08 22:13:48
18449.0,24,2017-06-08 21:39:11,2017-06-08 21:46:56
16684.0,24,2017-06-08 21:15:00,2017-06-08 21:22:45
17372.0,24,2017-06-08 21:37:11,2017-06-08 21:44:57
19455.0,24,2017-06-08 21:41:39,2017-06-08 21:49:24
21402.0,24,2017-06-08 22:07:11,2017-06-08 22:14:56
20546.0,24,2017-06-08 22:05:35,2017-06-08 22:13:21
20499.0,24,2017-06-08 22:05:30,2017-06-08 22:13:15
19376.0,24,2017-06-08 21:41:23,2017-06-08 21:49:08
17497.0,24,2017-06-08 21:37:25,2017-06-08 21:45:11
19683.0,24,2017-06-08 21:42:25,2017-06-08 21:50:10
19792.0,24,2017-06-08 22:04:05,2017-06-08 22:11:51
19343.0,24,2017-06-08 21:41:16,2017-06-08 21:49:01
20485.0,24,2017-06-08 22:05:28,2017-06-08 22:13:14
21768.0,24,2017-06-08 22:07:51,2017-06-08 22:15:37
17056.0,24,2017-06-08 21:36:36,2017-06-08 21:44:21
21180.0,24,2017-06-08 22:06:46,2017-06-08 22:14:32
17789.0,24,2017-06-08 21:37:58,2017-06-08 21:45:43
19549.0,24,2017-06-08 21:41:57,2017-06-08 21:49:43
19885.0,24,2017-06-08 22:04:16,2017-06-08 22:12:01
16751.0,24,2017-06-08 21:15:14,2017-06-08 21:23:00
17580.0,24,2017-06-08 21:37:35,2017-06-08 21:45:20
21855.0,24,2017-06-08 22:08:01,2017-06-08 22:15:46
21787.0,24,2017-06-08 22:07:54,2017-06-08 22:15:39
20894.0,24,2017-06-08 22:06:14,2017-06-08 22:14:00
19107.0,24,2017-06-08 21:40:27,2017-06-08 21:48:12
21295.0,24,2017-06-08 22:06:59,2017-06-08 22:14:44
22307.0,24,2017-06-08 22:09:27,2017-06-08 22:17:13
21490.0,24,2017-06-08 22:07:21,2017-06-08 22:15:06
19547.0,24,2017-06-08 21:41:57,2017-06-08 21:49:42
21608.0,24,2017-06-08 22:07:34,2017-06-08 22:15:19
20370.0,24,2017-06-08 22:05:10,2017-06-08 22:12:56
18016.0,24,2017-06-08 21:38:23,2017-06-08 21:46:08
22482.0,24,2017-06-08 22:10:06,2017-06-08 22:17:51
22114.0,24,2017-06-08 22:08:45,2017-06-08 22:16:30
21494.0,24,2017-06-08 22:07:21,2017-06-08 22:15:06
18800.0,24,2017-06-08 21:39:50,2017-06-08 21:47:35
19951.0,24,2017-06-08 22:04:23,2017-06-08 22:12:09
19016.0,24,2017-06-08 21:40:14,2017-06-08 21:47:59
19605.0,24,2017-06-08 21:42:09,2017-06-08 21:49:54
22228.0,24,2017-06-08 22:09:09,2017-06-08 22:16:55
22008.0,24,2017-06-08 22:08:22,2017-06-08 22:16:08
22297.0,24,2017-06-08 22:09:25,2017-06-08 22:17:10
22102.0,24,2017-06-08 22:08:42,2017-06-08 22:16:28
20579.0,24,2017-06-08 22:05:39,2017-06-08 22:13:24
16795.0,24,2017-06-08 21:15:24,2017-06-08 21:23:09
18523.0,24,2017-06-08 21:39:19,2017-06-08 21:47:05
20744.0,24,2017-06-08 22:05:57,2017-06-08 22:13:43
21056.0,24,2017-06-08 22:06:32,2017-06-08 22:14:18
19302.0,24,2017-06-08 21:41:07,2017-06-08 21:48:52
20271.0,24,2017-06-08 22:04:59,2017-06-08 22:12:44
16740.0,24,2017-06-08 21:15:12,2017-06-08 21:22:58
17522.0,24,2017-06-08 21:37:28,2017-06-08 21:45:13
21632.0,24,2017-06-08 22:07:36,2017-06-08 22:15:22
22014.0,24,2017-06-08 22:08:24,2017-06-08 22:16:09
19848.0,24,2017-06-08 22:04:12,2017-06-08 22:11:57
17306.0,24,2017-06-08 21:37:04,2017-06-08 21:44:49
21277.0,24,2017-06-08 22:06:57,2017-06-08 22:14:42
19904.0,24,2017-06-08 22:04:18,2017-06-08 22:12:03
21789.0,24,2017-06-08 22:07:54,2017-06-08 22:15:39
16754.0,24,2017-06-08 21:15:15,2017-06-08 21:23:00
18064.0,24,2017-06-08 21:38:28,2017-06-08 21:46:14
21607.0,24,2017-06-08 22:07:34,2017-06-08 22:15:19
19084.0,24,2017-06-08 21:40:22,2017-06-08 21:48:08
20393.0,24,2017-06-08 22:05:17,2017-06-08 22:13:02
21421.0,24,2017-06-08 22:07:13,2017-06-08 22:14:58
21717.0,24,2017-06-08 22:07:46,2017-06-08 22:15:31
19969.0,24,2017-06-08 22:04:25,2017-06-08 22:12:11
16900.0,24,2017-06-08 21:36:18,2017-06-08 21:44:03
